Quote,Start Location,End Location,Is Quote
"“It’s a good way, I find, to get friends. I’m fonder of one of these
than I’ve been of anybody in years.”",388633,388738,True
“Really? Who is it?”,388740,388760,True
"“You shall guess which of them it is when you see them. Tell me about
mother. When did you see her last? We arranged not to write to each
other unless there was something special. I wanted to have a month that
was perfectly blank.”",388762,388993,True
"“And now I’ve come and interrupted. I can’t tell you how ashamed I
am—both of having done it and of not having been able to help it.”",388995,389128,True
"“Oh, but,”",389130,389140,True
"“I’m really very glad indeed to see you. Tell me
about mother.”",389285,389348,True
“Mother said _that?_”,390665,390686,True
“_Mother_ did that?”,390796,390816,True
"“Oh, good heavens!”",391619,391638,True
"“Yes. It’s late,”",391667,391684,True
"“I’ll go on quickly and send the maid to you. I must run, or I’ll never
be ready in time—”",391700,391790,True
"“Your husband,”",393818,393833,True
"“might be here quite
soon, perhaps to-morrow evening if he starts at once, and there’ll be a
glorious final few days before we all go home refreshed for life. I
don’t believe any of us will ever be the same again—and I wouldn’t be a
bit surprised if Caroline doesn’t end by getting fond of the young man
Briggs. It’s in the air. You _have_ to get fond of people here.”",393865,394233,True
“Frederick—”,399560,399572,True
"“Frederick,”",400092,400104,True
“Rose!”,400215,400222,True
"“I knew you would come—in my very heart I always, always knew you would
come—”",400395,400473,True
“When did you start?”,404426,404447,True
"“Yesterday morning,”",404553,404573,True
"“Oh—the very instant then,”",404645,404672,True
"“Yes, the very instant,”",404727,404751,True
"“How quickly my letter got to you,”",404774,404809,True
"“Didn’t it,”",404879,404891,True
"“No one,”",164748,164757,True
"“should ever write a book God wouldn’t like to read. That is the test,
Frederick.”",405767,405849,True
"“Sweetheart—sweetheart,”",406745,406769,True
"“Beloved husband,”",406842,406860,True
"“Well I’m damned,”",407139,407157,True
“Oh I say—I beg your pardon”,407363,407391,True
“Is this one of your friends?”,407987,408017,True
"“It’s Mr. Briggs,”",408225,408243,True
"“This is my husband,”",408272,408293,True
"“Introduce me,”",409217,409232,True
"“My husband,”",16624,16637,True
"“This,”",148728,148735,True
"“must now be the last of the husbands,
unless Lady Caroline produces one from up her sleeve.”",409399,409492,True
"“So that,”",228774,228784,True
"“we shall at last really be getting our
money’s worth.”",409864,409919,True
“sir.”,410244,410250,True
"“Well, sir,”",410252,410264,True
"“here we are, here we are”",410292,410318,True
"“Well, I’m their man,”",410776,410798,True
"“Didn’t I
tell you?”",410872,410892,True
“What did you tell her?”,410983,411007,True
"“What a delightful place this is,”",411322,411356,True
"“It’s a tub of love,”",411434,411455,True
"“We won’t wait. Lady Caroline is
always late”",411634,411679,True
"“Here
we are,”",413896,413910,True
“Who’s the man with the voice?”,415735,415766,True
“He’s my husband.”,415914,415932,True
"“Then by all the rules,”",415934,415958,True
“you oughtn’t to be sitting next to him.”,416012,416053,True
"“But I want to. I like sitting next to him. I didn’t before I came
here.”",416055,416128,True
"“It’s this place,”",416209,416227,True
"“It makes one understand.
You’ve no idea what a lot you’ll understand before you’ve done here.”",416254,416349,True
"“I’m sure I hope so,”",416351,416372,True
"“Just fancy, Caroline,
how quickly Rose’s husband has got here!”",418476,418540,True
"“and me late your very first
evening.”",418683,418721,True
"“Love,”",420557,420564,True
"“Yes,”",13572,13578,True
"“There’s nothing like it,”",420718,420744,True
"“It’s a great thing,”",420782,420803,True
"“to get on with one’s loving.
Perhaps you can tell me of anything else in the world that works such
wonders.”",420888,420997,True
"“I suppose,”",422304,422316,True
"“Rose’s husband seems to you just an
ordinary, good-natured, middle-aged man.”",422334,422412,True
"“Just a rather red, rather round man,”",422522,422560,True
"“He isn’t,”",422602,422613,True
"“Rose sees through all that. That’s mere
trimmings. She sees what we can’t see, because she loves him.”",422631,422734,True
"“I was determined to find you first,”",425661,425698,True
“before I go to Rose.”,425708,425730,True
“I want to kiss your shoes.”,425753,425781,True
“Do you?”,26935,26944,True
"“Then I must go and put on my new ones.
These aren’t nearly good enough.”",425814,425887,True
"“I shall adore you for ever now,”",426366,426399,True
“Shall you?”,426431,426443,True
"“I adored you before because of your beauty. Now I adore you because
you’re not only as beautiful as a dream but as decent as a man.”",426455,426588,True
“Am I?”,426605,426612,True
"“When the impetuous young woman,”",426632,426665,True
"“the blessedly
impetuous young woman, blurted out in the nick of time that I am Rose’s
husband, you behaved exactly as a man would have behaved to his
friend.”",426685,426844,True
“Did I?”,426846,426854,True
"“It’s the rarest, most precious of combinations,”",426904,426953,True
"“to
be a woman and have the loyalty of a man.”",426970,427016,True
“Is it?”,54540,54548,True
“And I want to kiss your shoes.”,427142,427174,True
“Won’t this save trouble?”,427176,427202,True
"“Bless
you,”",427300,427312,True
“Where is your luggage?”,427334,427358,True
"“Oh, Lord, yes—”",427384,427400,True
“It’s at the station.”,427426,427448,True
“I’ll send for it.”,427450,427469,True
"“I owe you so _much_,”",429730,429752,True
"“I owe you so _much_,”",429730,429752,True
“_You_ owe _me?_”,430411,430428,True
"“But it’s I
who—I who—”",430438,430461,True
"“Please,”",430574,430583,True
"“won’t you clear your mind
of everything except just truth? You don’t owe me anything. How should
you?”",430618,430721,True
“I don’t owe you anything?”,430723,430750,True
"“Why, I owe you my first
sight of—of—”",430766,430804,True
"“Oh, for goodness sake—for _goodness_ sake,”",430806,430850,True
"“do, please, be ordinary. Don’t be humble. Why should you be humble?
It’s ridiculous of you to be humble. You’re worth fifty of me.”",430876,431008,True
"“Unwise,”",431010,431019,True
"“Unwise—very,”",431198,431212,True
"“It is
most proper, Briggs, that you should be thanked. You will please allow
me to add my expressions of indebtedness, and those of my wife, to Lady
Caroline’s. We ought to have proposed a vote of thanks to you at
dinner. You should have been toasted. There certainly ought to have
been some—”",432662,432956,True
"“I want to tell you something, Mellersh,”",433473,433514,True
"“Presently,”",433557,433569,True
"“No—now,”",433607,433616,True
“Well—what is it?”,433738,433756,True
"“Oh, but she isn’t,”",433882,433902,True
“Caroline is perfectly all right.”,433985,434019,True
“Not at all all right. That young Briggs is—”,434021,434066,True
"“Of course he is. What did you expect? Let’s go indoors to the fire and
Mrs. Fisher. She’s all by herself.”",434068,434175,True
"“I cannot,”",434177,434188,True
"“leave Lady Caroline
alone in the garden.”",434228,434270,True
"“Don’t be silly, Mellersh—she isn’t alone. Besides, I want to tell you
something.”",434272,434354,True
"“Well tell me, then.”",434356,434377,True
“Indoors.”,434379,434389,True
"“Poor old dear,”",435850,435866,True
“We’ve come in—”,436620,436636,True
"“I believe
_I’m_ the other half of her pair,”",437089,437134,True
"“I believe
it’s me, positively me, going to be fast friends with Mrs. Fisher!”",437158,437236,True
“Where are the others?”,437423,437446,True
"“Thank you—dear,”",437466,437483,True
"“I see myself throughout the years,”",437606,437642,True
“bringing footstools to Mrs. Fisher. . .”,437683,437724,True
"“The Roses,”",437726,437738,True
"“have gone into the lower
garden—I _think_ lovemaking.”",437772,437827,True
“The Roses?”,437829,437841,True
"“The Fredericks, then, if you like. They’re completely merged and
indistinguishable.”",437843,437928,True
"“Why not say the Arbuthnots, my dear?”",437930,437968,True
"“Very well, Mellersh—the Arbuthnots. And the Carolines—”",437988,438044,True
“Really—”,224420,224429,True
"“Very well, Mellersh—the Briggses, then.”",438283,438324,True
“The Briggses!”,438326,438341,True
“Really—”,224420,224429,True
"“I’m sorry, Mellersh,”",438568,438590,True
"“if you
don’t like it.”",438631,438654,True
"“Like it! You’ve taken leave of your senses. Why, they’ve never set
eyes on each other before to-day.”",438656,438758,True
“That’s true. But that’s why they’re able now to go ahead.”,438760,438819,True
“Go ahead!”,438821,438832,True
"“I’m sorry, Mellersh,”",438568,438590,True
"“if you don’t like it,
but—”",438932,438960,True
"“It’s useless minding,”",439092,439115,True
"“I shouldn’t struggle if I were you.
Because—”",439126,439172,True
"“I see them being the Briggses,”",439316,439348,True
"“Project
Gutenberg”",442087,442106,True
“Project Gutenberg”,443022,443041,True
"“the
Foundation”",443656,443672,True
“Project Gutenberg”,443022,443041,True
“Project Gutenberg”,443022,443041,True
"“Project
Gutenberg”",442087,442106,True
“Plain Vanilla ASCII”,447977,447998,True
"“Plain
Vanilla ASCII”",448294,448315,True
"“Information about donations to the Project Gutenberg
        Literary Archive Foundation.”",449505,449596,True
"“Defects,”",451146,451156,True
"“Right
of Replacement or Refund”",451500,451532,True
